date,high,low,open,close,volume,quoteVolume,weightedAverage
2017-07-14,2350.0,2133.99,2327.3,2205.9,14905.35924947,33293525.85020462,2233.6614162
2017-07-15,2213.87,1972.0,2205.9,1977.5,28823.07244634,59275252.4618602,2056.5209546
2017-07-16,2054.0,1835.0,1977.5,1925.89,34464.89826659,66403515.27125857,1926.69987758
2017-07-17,2224.84,1922.19,1922.19,2223.4,28707.75490146,59429221.78285977,2070.14522685
2017-07-18,2390.0,2117.27,2223.4,2299.99,32552.14170484,74187365.78123447,2279.0317901
2017-07-19,2409.9,2210.0,2299.99,2249.99,23108.49889393,53165309.17676319,2300.68207462
2017-07-20,2925.99,2246.91,2249.99,2855.0,44658.09641771,115996549.01499806,2597.4360378
2017-07-21,2864.0,2600.5,2850.95,2666.69,27406.65471447,74807686.65949237,2729.54461019
2017-07-22,2909.51,2646.5,2669.65,2847.0,20724.55731642,58251215.17102045,2810.73386908
2017-07-23,2880.15,2655.0,2847.0,2751.43,16433.28298121,45486459.59328961,2767.9471987
2017-07-24,2815.51,2705.01,2751.43,2769.36,11943.75185936,32987032.0143065,2761.86514947
2017-07-25,2800.0,2417.33,2769.36,2565.99,39725.94814014,102645701.46694094,2583.84522642
2017-07-26,2619.96,2400.0,2565.99,2526.35,20882.98379061,52104922.71590348,2495.08993725
2017-07-27,2695.65,2506.44,2526.35,2669.99,14050.65643496,36320872.79114715,2584.9947267
2017-07-28,2844.23,2660.0,2669.99,2789.98,19643.05920634,54072388.3396924,2752.7478165
2017-07-29,2794.9,2659.0,2788.5,2719.0,9538.23970504,25901757.13023087,2715.56995118
2017-07-30,2753.48,2619.97,2723.56,2753.0,8432.37561724,22700308.58903503,2692.04191315
2017-07-31,2882.99,2692.17,2753.48,2855.0,10520.1737698,29353388.68454519,2790.19998403
2017-08-01,2927.0,2640.0,2855.0,2736.48,18804.3860262,52056978.71051466,2768.34237703
2017-08-02,2760.46,2667.66,2736.38,2699.0,8730.9253108,23714653.95068595,2716.16731405
2017-08-03,2808.77,2698.0,2699.0,2794.88,5569.7253257,15339545.63819243,2754.09373733
2017-08-04,2879.9,2762.0,2789.12,2863.0,6128.85815424,17359065.52686367,2832.34904283
2017-08-05,3333.0,2852.82,2858.0,3256.53,19401.93722356,61195311.48265996,3154.08254224
2017-08-06,3309.0,3143.0,3253.0,3228.99,8890.12740818,28805789.40803,3240.19984027
2017-08-07,3436.2,3191.0,3228.99,3398.99,8959.5371539,29894673.35970846,3336.63144046
2017-08-08,3480.0,3350.0,3397.99,3411.0,11195.10423652,38268744.51657751,3418.34642251
2017-08-09,3429.42,3229.18,3405.99,3334.33,10161.48239223,33829413.3204049,3329.18092209
2017-08-10,3444.99,3306.19,3337.0,3415.86,6233.02512729,21173252.15140299,3396.94638141
2017-08-11,3674.9,3400.88,3418.86,3641.33,7385.87902173,26030562.9079561,3524.36897915
2017-08-12,3767.5,3591.56,3648.99,3767.5,2944.27531723,10854285.36162244,3686.57282085
2017-08-13,4254.88,3833.0,3865.0,4025.0,17104.43432853,68906069.90879834,4028.55005814
2017-08-14,4245.0,3965.0,4051.69,4186.0,4534.26725734,18614859.76602834,4105.3733072
2017-08-15,4426.0,3761.7,4310.92,4149.0,19596.05947358,80209337.17969947,4093.13603522
2017-08-16,4395.55,3926.0,4146.0,4380.99,9680.75941664,40427286.66440271,4176.04496966
2017-08-17,4489.2,4180.0,4380.99,4262.0,10911.64942838,47385213.47324172,4342.62608822
2017-08-18,4354.0,3960.0,4262.0,4090.0,12831.51354073,53465748.50672032,4166.75307531
2017-08-19,4187.89,3910.0,4090.0,4137.62,14903.22081321,60390800.93305473,4052.19795707
2017-08-20,4185.5,4035.33,4148.31,4074.84,6596.03773397,27106681.99901286,4109.54016521
2017-08-21,4100.67,3950.0,4074.0,3994.0,9705.0606939,39085823.92630249,4027.36522306
2017-08-22,4095.0,3601.0,4003.56,4064.51,15978.87588038,62015463.99271282,3881.09053834
2017-08-23,4249.0,4020.0,4060.0,4136.0,10300.62699163,42682951.08852384,4143.72359305
2017-08-24,4365.0,4105.0,4132.0,4321.0,7435.72329083,31337716.37169483,4214.48124762
2017-08-25,4455.12,4261.19,4321.0,4352.0,6995.18553573,30468459.33686332,4355.63276788
2017-08-26,4375.0,4248.61,4352.43,4354.95,5569.5761483,23976332.05198504,4304.87552617
2017-08-27,4398.0,4249.39,4354.94,4321.66,4577.21824657,19857203.61939329,4338.26891131
2017-08-28,4399.99,4170.0,4330.0,4380.0,7588.96758553,32598240.17617964,4295.47758753
2017-08-29,4650.0,4336.0,4380.0,4590.0,7035.71927678,31750225.49450254,4512.71920403
2017-08-30,4632.19,4465.89,4590.0,4573.39,5108.75500605,23325733.04797314,4565.83512428
2017-08-31,4742.41,4563.93,4567.7,4715.15,5071.83394167,23692351.82415511,4671.35795387
2017-09-01,4900.0,4664.63,4715.15,4899.0,8587.91742996,41131095.69563605,4789.41443383
2017-09-02,4950.0,4361.18,4899.99,4511.0,19255.1592391,88448299.72249965,4593.48575746
2017-09-03,4730.0,4330.0,4511.0,4604.23,9747.58242843,44240707.04094951,4538.6337962
2017-09-04,4609.41,4021.8,4604.23,4208.99,19061.0764831,81228486.31187363,4261.48472694
2017-09-05,4472.35,3910.0,4208.99,4385.95,14328.06878104,59766471.94518431,4171.28594638
2017-09-06,4630.57,4349.09,4385.85,4589.0,8414.55915746,37845268.40550044,4497.5937179
2017-09-07,4685.12,4447.22,4592.0,4613.67,6252.44619679,28578683.16596787,4570.80033421
2017-09-08,4678.1,4050.0,4613.67,4301.07,17258.75939373,74450350.7120825,4313.77186584
2017-09-09,4377.59,4150.0,4308.52,4321.06,5855.35663051,25031316.48088281,4274.94310943
2017-09-10,4322.93,3973.65,4322.14,4230.0,8989.81413772,37275561.78799612,4146.42185221
2017-09-11,4370.0,4120.78,4229.99,4200.21,6557.56735271,27663201.71465617,4218.51583472
2017-09-12,4376.4,4050.71,4200.21,4143.78,7638.97113584,32206815.42543825,4216.11953399
2017-09-13,4158.54,3738.0,4143.78,3863.99,15312.42261216,59770375.78606687,3903.39120725
2017-09-14,3931.34,3203.0,3860.4,3225.0,27446.25299676,96664634.78086843,3521.96107761
2017-09-15,3817.74,2927.4,3225.0,3696.0,41061.21994434,139231789.90144467,3390.83422485
2017-09-16,3895.0,3504.76,3696.0,3686.19,13765.00198925,50749399.28848501,3686.84285902
2017-09-17,3772.0,3470.11,3685.1,3677.99,8069.45401566,29313504.89791607,3632.65034301
2017-09-18,4114.27,3671.0,3671.0,4078.0,11137.16281674,43856927.24502514,3937.89046336
2017-09-19,4109.69,3830.0,4077.61,3900.0,8443.58091624,33325193.43147067,3946.80808558
2017-09-20,4048.47,3831.1,3900.0,3875.95,5298.00216376,20882425.70342529,3941.56609566
2017-09-21,3918.21,3558.0,3875.0,3600.0,9769.21004753,36493119.00938474,3735.52404256
2017-09-22,3745.37,3490.2,3600.0,3590.0,8607.72297592,31037034.31905796,3605.71946911
2017-09-23,3811.0,3556.0,3589.99,3784.99,4846.55559704,18063911.35551423,3727.16478617
2017-09-24,3802.26,3612.27,3784.99,3659.45,2938.84065713,10850221.9168529,3692.00755764
2017-09-25,3975.33,3655.88,3659.45,3925.95,6369.99684274,24529373.54461728,3850.76698626
2017-09-26,3990.9,3845.0,3925.93,3880.72,3892.3565628,15261636.18123318,3920.92449265
2017-09-27,4234.25,3879.0,3880.72,4202.0,7008.92085127,28598100.13205777,4080.24298446
2017-09-28,4277.99,4110.0,4204.21,4190.0,6211.0436922,26059130.21543941,4195.61212363
2017-09-29,4245.0,4010.1,4189.87,4168.06,5893.95557702,24329621.97066866,4127.89367899
2017-09-30,4390.0,4164.0,4170.0,4365.0,3730.58451882,16074622.83757164,4308.87512572
2017-10-01,4421.0,4255.51,4365.0,4412.79,3008.98915404,13036065.40500638,4332.37367688
2017-10-02,4486.99,4358.0,4412.79,4401.0,3732.77094287,16503106.17458835,4421.14087019
2017-10-03,4434.01,4216.0,4401.0,4308.88,4103.76462272,17628673.69605827,4295.7321671
2017-10-04,4350.83,4173.3,4311.05,4213.3,2867.88559073,12156970.63211463,4239.00125981
2017-10-05,4368.58,4131.0,4213.3,4317.06,3312.38667653,14102080.41509581,4257.37747196
2017-10-06,4423.75,4298.32,4317.06,4371.63,2217.16941326,9684440.08259298,4367.92967856
2017-10-07,4480.0,4314.0,4371.63,4440.0,2876.11922225,12568479.03777087,4369.9436868
2017-10-08,4633.39,4420.71,4440.0,4611.0,4353.59971723,19782392.98790564,4543.91636181
2017-10-09,4888.0,4553.12,4617.75,4787.65,6065.64259486,28600172.20127185,4715.11002404
2017-10-10,4939.13,4714.83,4782.86,4770.0,4584.01941585,22146485.27102632,4831.23723133
2017-10-11,4875.47,4720.0,4770.0,4820.0,2373.60368199,11401863.43475358,4803.60875796
2017-10-12,5444.36,4820.0,4826.0,5441.55,8183.77109144,42509665.70233691,5194.38596551
2017-10-13,5862.0,5385.6,5444.36,5646.62,11638.27632148,65662685.36596354,5641.95964696
2017-10-14,5850.0,5560.17,5646.81,5832.72,3582.23137042,20431178.0473356,5703.47806566
2017-10-15,5880.87,5434.14,5839.99,5715.0,6600.63449379,36914135.98456525,5592.51326812
2017-10-16,5800.0,5565.0,5715.0,5765.0,5516.72776177,31343494.34654006,5681.53726267
2017-10-17,5780.1,5512.68,5765.0,5609.38,4799.39724407,26958951.01156047,5617.15349669
2017-10-18,5609.38,5100.0,5609.38,5562.99,7989.88174847,42728638.50317188,5347.84366631
2017-10-19,5737.9,5495.86,5569.64,5696.65,3961.46968003,22373731.47277973,5647.83610122
2017-10-20,6095.0,5600.09,5696.65,5992.0,5368.22766746,31671110.5993093,5899.73312631
2017-10-21,6180.0,5865.0,5990.0,6009.33,5597.0185381,33916718.48333211,6059.78312425
2017-10-22,6069.99,5707.36,6009.33,5963.68,4998.3810114,29397655.8918704,5881.4355738
2017-10-23,6058.99,5500.0,5975.0,5899.99,6774.53067337,39264109.4888235,5795.84201207
2017-10-24,5900.0,5460.0,5900.0,5508.76,7083.69263184,39942309.38575614,5638.62824965
2017-10-25,5745.0,5362.39,5500.0,5709.31,4282.42831031,23695905.6192362,5533.28716844
2017-10-26,5968.0,5669.1,5709.31,5880.0,4195.14806198,24489995.60745214,5837.69517681
2017-10-27,5999.0,5683.18,5882.0,5756.51,3102.75128825,18054468.28726919,5818.85772012
2017-10-28,5870.32,5641.0,5756.51,5719.0,1931.69504951,11070228.50358824,5730.83650361
2017-10-29,6248.63,5670.0,5719.0,6155.0,5545.15410503,33176735.61166805,5983.01417476
2017-10-30,6246.07,6004.39,6155.0,6125.0,2862.98214754,17545716.86117666,6128.47581891
2017-10-31,6475.44,6091.09,6121.35,6450.02,3829.37339929,24118456.12415285,6298.27744889
2017-11-01,6739.79,6351.0,6455.0,6739.79,4721.89715208,30821269.4425373,6527.30638763
2017-11-02,7281.42,6607.3,6739.79,7025.0,10748.34966423,74401788.91362923,6922.1593303
2017-11-03,7438.62,6921.23,7025.0,7124.35,5919.59250455,42603430.77834476,7197.02086682
2017-11-04,7440.0,6864.16,7124.35,7365.99,5099.92868749,36762707.58453722,7208.47483117
2017-11-05,7599.0,7250.3,7360.0,7379.16,4322.23052887,32231637.39883631,7457.17684041
2017-11-06,7420.0,6908.51,7379.16,6929.97,6588.70881429,47092577.36480419,7147.46677872
2017-11-07,7250.99,6929.97,6929.97,7084.87,4117.55484485,29114065.73751767,7070.71716942
2017-11-08,7770.99,7000.0,7084.87,7409.99,9304.06211212,68447769.28729714,7356.76185976
2017-11-09,7441.99,6955.47,7398.0,7020.0,6184.85434525,44561094.13401624,7204.8736553
2017-11-10,7277.39,6315.0,7020.0,6543.2,13449.76633714,90827394.1394629,6753.08342633
2017-11-11,6800.0,6150.0,6544.44,6300.0,12817.54890784,82349719.45290834,6424.76342747
2017-11-12,6549.0,5151.0,6318.99,5834.99,28336.75894946,170040869.59164423,6000.7169449
2017-11-13,6701.98,5773.22,5840.54,6475.77,18072.31934397,113649124.66402586,6288.57439385
2017-11-14,6687.99,6299.35,6477.99,6554.91,6785.763522,44315475.66252918,6530.65429098
2017-11-15,7298.35,6554.91,6554.91,7275.11,9572.66396901,67128214.46981817,7012.49042974
2017-11-16,7980.0,7082.12,7275.11,7858.0,11103.86306679,83626670.64132874,7531.31321399
2017-11-17,8022.0,7511.0,7858.99,7687.51,8946.19052298,69824314.89392614,7804.92151542
2017-11-18,7855.18,7413.0,7687.51,7770.0,5862.04677642,44817158.42222383,7645.30890515
2017-11-19,8131.29,7650.0,7768.38,8060.0,5244.92635594,41462129.384962,7905.18809439
2017-11-20,8299.75,7951.0,8076.49,8249.0,4201.59371023,34280280.98616324,8158.87573867
2017-11-21,8389.16,7807.0,8249.0,8107.0,8320.6135928,67393997.55517788,8099.64274912
2017-11-22,8319.0,8077.82,8107.0,8213.64,4371.91181056,35871100.19312517,8204.90022385
2017-11-23,8268.31,8000.0,8213.64,8000.0,5505.67917339,44926073.52219201,8159.95122624
2017-11-24,8338.58,7890.0,8000.0,8198.93,7086.67633588,57726796.50657846,8145.82094208
2017-11-25,8709.99,8144.52,8190.0,8709.0,6589.40738728,55753752.55269002,8461.11786324
2017-11-26,9350.0,8682.99,8709.0,9284.33,7658.58213839,69116873.9412272,9024.76107095
2017-11-27,9730.0,9211.0,9284.33,9711.0,8362.80544615,79743097.65321021,9535.44814197
2017-11-28,9951.42,9599.99,9711.0,9879.96,6232.03764442,61246815.56551403,9827.73517428
2017-11-29,11447.09,8700.0,9882.09,9702.0,25162.03540249,255694366.39001805,10161.91108151
2017-11-30,10570.1,8861.0,9730.99,9907.67,14375.62659305,139091071.8622414,9675.47890604
2017-12-01,10829.58,9350.3,9907.76,10699.88,7561.2407543,76715777.33791772,10145.92443631
2017-12-02,11197.8,10595.0,10699.88,10895.78,6726.61122927,73453885.35454631,10919.89455774
2017-12-03,11847.88,10465.0,10895.78,11174.99,10502.68082442,118265649.11227077,11260.5201557
2017-12-04,11600.0,10800.82,11174.99,11600.0,5497.92329904,62134737.34365678,11301.49221152
2017-12-05,11867.0,11411.7,11600.0,11665.13,4869.06117357,56783902.30080532,11662.18707808
2017-12-06,13666.0,11641.0,11665.13,13580.9,11194.92889797,141297888.0058587,12621.59762635
2017-12-07,16672.0,13092.27,13580.9,16563.5,16534.34850713,244169690.64637268,14767.42131938
2017-12-08,17200.0,13899.99,16563.5,15847.67,14970.35092352,230420652.31762645,15391.80033218
2017-12-09,16234.14,12919.0,15847.67,14690.21,9538.40577987,137360332.40277797,14400.76419192
2017-12-10,16000.0,12700.0,14690.21,14906.01,11357.20256226,162397487.41351506,14299.07466413
2017-12-11,17450.0,14906.0,14929.8,16478.96,8641.58230221,141877409.19868356,16417.98969644
2017-12-12,16980.0,15667.0,16478.96,16227.99,8795.89171492,144285571.10475892,16403.7457237
2017-12-13,16530.0,15100.0,16227.99,15907.0,9412.20193278,150292580.36162785,15967.84487147
2017-12-14,16668.0,15451.0,15939.0,16401.52,8540.16353113,137992588.72552735,16158.07334631
2017-12-15,18000.0,16300.0,16401.52,17540.0,8627.31615252,150193595.85285506,17409.0752208
2017-12-16,19764.78,17250.99,17540.0,19223.0,6356.848079,117335298.74411905,18458.09389904
2017-12-17,19903.44,18569.63,19222.99,18959.19,7282.77058333,140092326.44646555,19236.13065158
2017-12-18,19200.0,17805.43,18959.19,18930.53,8225.56552451,152446347.02491975,18533.23599096
2017-12-19,19000.0,16502.0,18930.53,17309.99,10880.42851584,193311486.52771822,17766.90010382
2017-12-20,17835.0,15550.0,17309.99,16470.0,14188.44815312,234537121.84674326,16530.14616649
2017-12-21,17375.98,14500.0,16403.59,15293.0,11868.53629731,186951564.06661028,15751.86353088
2017-12-22,15519.79,11362.39,15180.0,13247.06,29968.89251945,396038503.8423402,13214.98629237
2017-12-23,14940.0,13000.0,13200.0,13830.0,11453.33700481,162555092.92982614,14192.81497275
2017-12-24,13999.0,11703.13,13830.0,13517.0,13389.67434668,172488515.64539453,12882.20394158
2017-12-25,14300.0,12702.84,13510.98,13637.99,6181.97594595,83950439.7136529,13579.87162157
2017-12-26,16050.65,13510.53,13637.99,15700.08,8234.25934863,125250306.98157106,15210.87710243
2017-12-27,16500.9,14454.0,15690.0,15370.01,8029.24523807,124139342.61594754,15460.8981212
2017-12-28,15464.07,13260.01,15370.01,14307.34,9301.91479356,130806984.96319208,14062.37187355
2017-12-29,15100.0,13770.0,14307.34,14305.53,6966.730038,100213730.25999288,14384.61512264
2017-12-30,14365.38,11701.0,14305.53,12351.93,12776.3452807,164673298.68738177,12888.92050656
2017-12-31,14145.0,12205.0,12390.0,13769.34,7123.68044519,94241790.44346976,13229.36804487
2018-01-01,13891.99,12800.0,13799.99,13351.73,5912.52921643,78833063.07871912,13333.22173861
2018-01-02,15325.0,12875.0,13400.71,14738.0,7753.17758932,109224074.69754128,14087.65289318
2018-01-03,15440.72,14476.14,14731.2,15150.0,7101.1727295,106036383.5146854,14932.23549881
2018-01-04,15400.0,14083.91,15150.0,15167.62,7524.94662601,111185470.03038502,14775.58254646
2018-01-05,17108.0,14772.46,15167.62,16924.0,7958.88951768,127071935.80704607,15966.03841839
2018-01-06,17257.08,16200.0,16923.99,17158.72,4558.21866125,76125226.32797945,16700.65259815
2018-01-07,17177.44,15683.86,17158.72,16174.43,4446.03797208,72935547.1057039,16404.61632665
2018-01-08,16277.49,13268.18,16170.7,14922.81,8907.41666752,132386233.27782357,14862.47227667
2018-01-09,15427.83,14110.83,14915.08,14388.06,5357.28747428,79106643.4685731,14766.17483163
2018-01-10,15000.0,13270.0,14388.06,14854.0,7789.71218601,109754014.554679,14089.61100665
2018-01-11,14931.0,12593.46,14854.0,13291.67,9749.88036612,131799939.74552383,13518.1084071
2018-01-12,14119.63,12600.0,13255.0,13812.52,4975.26036115,67634697.85165247,13594.20270339
2018-01-13,14591.36,13758.0,13812.52,14204.99,3279.73638344,46584640.49538348,14203.77586765
2018-01-14,14449.02,12853.99,14178.0,13560.0,4888.93165869,65638686.27232104,13425.97746394
2018-01-15,14300.0,13304.02,13560.0,13580.0,3879.73220791,53535285.42451968,13798.7063425
2018-01-16,13589.88,10000.0,13580.0,11102.69,17107.23414848,198203240.61279726,11585.93136052
2018-01-17,11800.0,9150.28,11041.42,11036.11,16353.78705619,170671826.84030038,10436.22656048
2018-01-18,11900.0,10400.0,11088.99,11010.0,10593.30128156,119824231.84061699,11311.32105618
2018-01-19,11750.0,10641.0,11010.0,11410.53,5388.71278391,60647072.41853528,11254.46370042
2018-01-20,13400.0,11406.7,11412.12,12750.17,6700.67008107,83448831.48216324,12453.80394386
2018-01-21,12750.17,10950.0,12748.89,11510.0,6608.21412018,77777897.88506337,11769.8816156
2018-01-22,11896.06,9947.99,11510.0,10767.0,8553.41629321,92371635.39411335,10799.38497409
2018-01-23,11400.0,9880.0,10767.0,10807.76,6772.20269239,72381369.27756342,10688.0098788
2018-01-24,11516.79,10350.0,10829.99,11388.8,4837.5844867,53417007.86598696,11042.08267842
2018-01-25,11722.64,10890.0,11388.78,11170.46,3908.71120917,43995430.31820302,11255.73826354
2018-01-26,11635.62,10293.18,11167.46,11079.3,6268.16691429,68040992.5442723,10855.00649147
2018-01-27,11650.0,10824.81,11079.3,11480.56,3971.22192802,44932560.26024665,11314.54274645
2018-01-28,12200.0,11425.0,11480.56,11849.99,4119.40187491,48878713.4738686,11865.48799027
2018-01-29,12000.0,11100.0,11849.99,11227.0,3123.57790019,35761454.80713105,11448.8756003
2018-01-30,11271.32,9850.0,11235.46,10181.53,6439.28051289,67375546.22896285,10463.2103065
2018-01-31,10424.62,9700.46,10184.66,10261.25,4204.12784229,42316889.54494406,10065.55726476
2018-02-01,10367.78,8820.0,10261.25,9199.57,6084.61480431,57494536.75615877,9449.16623406
2018-02-02,9211.44,7966.88,9199.57,8872.0,11578.56101524,100201900.72844285,8654.08927729
2018-02-03,9497.13,8207.79,8890.97,9216.41,5697.60052073,51414495.72737472,9023.88567613
2018-02-04,9400.0,7900.05,9215.56,8168.01,6283.56156827,53690353.47627571,8544.57347046
2018-02-05,8369.99,6666.66,8195.26,6960.0,16260.93212085,120383256.53705563,7403.21991644
2018-02-06,7921.69,6012.62,6957.0,7723.99,22290.57450701,153123114.49307,6869.41085546
2018-02-07,8640.0,7200.0,7719.43,7568.39,11660.40709991,92900223.39982377,7967.15094111
2018-02-08,8700.09,7568.39,7584.0,8250.0,6991.5492234,57792265.35250628,8266.01708804
2018-02-09,8744.99,7756.0,8254.28,8682.31,5169.72917532,42846194.61673687,8287.89926197
2018-02-10,9069.99,8144.47,8682.31,8560.42,6157.8192782,53070135.40270723,8618.33272544
2018-02-11,8560.42,7805.0,8544.23,8070.0,4509.32045465,36772320.67768715,8154.73662772
2018-02-12,9000.0,8070.0,8070.0,8910.0,3826.23588267,33126284.39037364,8657.66915741
2018-02-13,8943.49,8355.0,8889.0,8500.61,3642.31316735,31293751.67726746,8591.72461
2018-02-14,9485.88,8500.61,8523.09,9469.99,4108.85804018,37263750.94611764,9069.12591813
2018-02-15,10198.5,9319.84,9456.21,10004.0,5275.10959608,51604899.3363106,9782.71605478
2018-02-16,10279.99,9674.52,10010.0,10161.0,3011.99598281,30062234.3612222,9980.83481279
2018-02-17,11069.43,10045.0,10161.0,11049.0,3857.71800657,41193022.4369299,10678.08024505
2018-02-18,11248.0,10080.0,11049.0,10379.0,4812.39715935,51229772.1440169,10645.37494468
2018-02-19,11246.98,10289.99,10399.99,11155.99,3077.15666606,33452377.07648714,10871.19724694
2018-02-20,11777.0,11080.99,11178.99,11217.16,4494.83977842,51451610.4600972,11446.81746101
2018-02-21,11272.56,10224.3,11217.16,10441.06,6189.48202244,66377090.38697786,10724.17532619
2018-02-22,10912.0,9722.22,10441.06,9845.53,5590.31206937,56575837.76164979,10120.33622803
2018-02-23,10405.49,9559.97,9826.55,10149.24,4499.46693758,44982531.92518938,9997.3024692
2018-02-24,10490.0,9360.0,10148.0,9700.0,4245.8643374,41772803.84889075,9838.46880856
2018-02-25,9844.99,9247.71,9690.61,9559.19,2618.50784237,24996319.76700788,9546.0167667
2018-02-26,10455.0,9358.52,9560.19,10338.04,3754.49295542,37444837.67727922,9973.34077381
2018-02-27,10879.0,10121.0,10330.51,10589.17,3483.13849842,36852886.42520111,10580.36780389
2018-02-28,11074.0,10252.0,10588.15,10322.06,3174.71862066,33726412.58636979,10623.43363814
2018-03-01,11080.0,10201.12,10322.06,10936.78,2598.6106121,27817545.13146515,10704.7762377
2018-03-02,11193.0,10777.0,10934.19,11022.24,2313.33856956,25434092.03825761,10994.53939554
2018-03-03,11539.43,11014.27,11014.27,11441.0,2093.93995257,23739477.58672825,11337.22939742
2018-03-04,11547.36,11075.48,11460.0,11500.6,1566.56517948,17647922.48517485,11265.36113296
2018-03-05,11700.0,11417.0,11514.6,11434.99,2155.96704769,24901651.7454956,11550.10776819
2018-03-06,11434.99,10558.97,11434.99,10734.02,3394.38434617,37276267.35826199,10981.7461892
2018-03-07,10893.75,9424.0,10719.57,9909.6,5661.37524084,57144246.84010876,10093.70416358
2018-03-08,10109.77,9070.0,9909.6,9281.94,4504.28226734,43154941.91871755,9580.86979398
2018-03-09,9410.56,8359.32,9298.62,9230.48,6392.80237338,56492671.16413328,8836.91812519
2018-03-10,9509.99,8680.0,9215.9,8760.77,3744.79984474,34485772.01441019,9208.97603188
2018-03-11,9726.22,8443.78,8768.99,9523.53,3847.8265667,35047641.11682456,9108.4253693
2018-03-12,9900.0,8777.22,9530.0,9101.3,4287.93175334,40200145.32438351,9375.18310385
2018-03-13,9478.99,8829.32,9127.58,9121.0,3248.52521103,29690956.6093766,9139.82643833
2018-03-14,9350.0,7935.0,9125.99,8187.99,5693.12816797,48654884.61039313,8546.24789305
2018-03-15,8437.0,7648.06,8187.99,8259.82,5922.18003655,47669036.28999125,8049.23794882
2018-03-16,8589.58,7906.94,8250.0,8258.66,3638.63290546,30293485.73496337,8325.513049
2018-03-17,8353.7,7723.14,8258.66,7850.0,4102.08311628,32809486.25808802,7998.24999349
2018-03-18,8325.94,7321.0,7852.75,8200.0,6427.03405196,49270227.62878645,7666.09095742
2018-03-19,8698.0,8100.99,8208.63,8611.0,3684.56586776,30867203.24957909,8377.43288013
2018-03-20,9039.68,8306.81,8609.44,8886.88,3577.53709533,31096079.36864888,8692.0354814
2018-03-21,9176.43,8759.87,8885.99,8905.7,2994.77899801,26892421.62543799,8979.76833793
2018-03-22,9106.26,8480.11,8896.0,8712.0,2967.13541664,25848434.00577306,8711.57880453
2018-03-23,8907.7,8270.0,8700.0,8907.7,2737.51850322,23230776.0987341,8486.07089647
2018-03-24,9000.0,8510.0,8908.42,8533.31,2300.09414271,20316440.52955512,8832.87346909
2018-03-25,8660.99,8330.0,8533.31,8454.81,2034.67724751,17290811.19398032,8498.06091611
2018-03-26,8497.96,7840.0,8459.43,8116.52,3251.75642316,26434106.3217882,8129.17786016
2018-03-27,8200.0,7739.0,8141.49,7782.71,2716.31609758,21593823.7464284,7949.67263407
2018-03-28,8100.1,7731.0,7782.71,7943.58,1748.46722293,13849708.70597665,7921.05709752
2018-03-29,7966.51,6900.1,7943.54,7080.4,4677.82565665,34489532.90281905,7372.98382503
2018-03-30,7269.21,6590.53,7088.52,6837.72,5087.42348433,35027751.49054256,6885.16527048
2018-03-31,7230.95,6790.0,6845.0,6933.87,2699.73747484,18957202.51177557,7021.8688626
2018-04-01,7043.14,6427.09,6920.0,6823.02,3411.40302818,22954922.43295152,6728.88024174
2018-04-02,7131.61,6766.01,6809.83,7058.89,2119.40689378,14808465.74136325,6987.08010473
2018-04-03,7505.45,7005.42,7047.4,7412.27,2699.01522427,19811522.40518402,7340.2781233
2018-04-04,7414.66,6684.31,7406.14,6769.94,3178.49206832,22349003.47506156,7031.32271362
2018-04-05,6910.0,6542.31,6777.91,6774.99,2738.73480833,18492360.40947226,6752.1544449
2018-04-06,6847.59,6499.98,6775.0,6613.54,1976.90460795,13065306.22982859,6608.97150893
2018-04-07,7062.79,6599.24,6614.99,6890.0,2053.41542105,14149413.86507355,6890.67283708
2018-04-08,7115.54,6890.0,6890.0,7030.0,1190.82084126,8340252.14632936,7003.78416076
2018-04-09,7184.0,6618.07,7025.0,6761.53,2267.3272213,15617695.07126957,6888.15223693
2018-04-10,6881.87,6658.71,6759.51,6834.0,1090.36913979,7405417.28147594,6791.66074243
2018-04-11,6979.11,6799.0,6835.6,6966.46,1116.27922067,7697428.12864483,6895.6117664
2018-04-12,8028.0,6750.0,6963.9,7929.99,4567.16142515,34359542.26292095,7523.17228677
2018-04-13,8230.0,7735.89,7921.84,7875.0,3822.42314383,30649592.70476334,8018.36728993
2018-04-14,8173.0,7822.3,7874.91,7995.99,1619.11469147,12958802.28469299,8003.63454977
2018-04-15,8404.01,7997.55,7997.55,8356.0,2086.87743606,17196145.75265693,8240.13210144
2018-04-16,8404.0,7870.0,8364.99,8060.0,2162.83492681,17449234.94798391,8067.7608502
2018-04-17,8168.57,7830.98,8060.0,7891.1,1564.20049971,12532418.65410904,8012.02828948
2018-04-18,8234.0,7873.93,7893.2,8164.19,1760.86005676,14237112.45638919,8085.31740028
2018-04-19,8296.99,8103.87,8167.0,8286.99,1425.94588046,11710389.14801982,8212.36577663
2018-04-20,8920.9,8216.0,8286.99,8860.0,2593.64350525,22050729.04555985,8501.83496726
2018-04-21,9019.9,8583.08,8851.1,8931.99,2657.07514747,23340304.85218791,8784.20953747
2018-04-22,9027.83,8732.0,8905.2,8791.99,1329.17603859,11823357.13044437,8895.2529892
2018-04-23,8990.0,8756.93,8782.81,8934.97,1061.77679778,9447143.88543805,8897.48570998
2018-04-24,9729.87,8915.23,8942.93,9633.63,2680.71797761,25024653.31425339,9335.05632568
